feature,odds_ratio,p_value,coefficient
rs2268427,1.4180604991971246,4.723430469200096e-06,0.34929009235997627
rs2257541,0.7629278426082504,1.5024514965489288e-10,-0.2705918228011529
rs689678,1.3075767203547084,1.500271018528565e-10,0.26817559237103744
rs10803759,0.7785950437280958,1.9221846336847648e-10,-0.2502642094462635
rs574549593,0.8125329564650537,8.875289392307195e-10,-0.20759880379770915
rs5784043,0.8821278361408433,1.5024514965489288e-10,-0.12541829454278183
rs1309295040,0.8962472546724893,1.5024514965489288e-10,-0.10953895019992793
rs7893773,0.9002203243891459,1.509869425420085e-05,-0.105115740740822
rs3012493,0.9150108420187487,1.5024514965489288e-10,-0.08881936457599865
rs417844,0.9294831526093607,1.5024514965489288e-10,-0.07312659720344901
rs7908704,0.9535140899883119,1.5721892676623384e-09,-0.047601076926237856
rs1405144401,0.9617133848046033,1.5024514965489288e-10,-0.03903880950196618
rs12533432,0.9617836040116616,1.5021828225769696e-10,-0.03896579747491577
rs147893573,0.9710364407777011,6.375551642179289e-09,-0.029391282272765808
rs55673448,1.0270092254060552,1.5024514965489288e-10,0.026650913774678327
rs144061664,1.0266169194606443,1.728273080203735e-10,0.026268852072587515
rs62639200,1.0226337417426705,4.834902478378922e-09,0.02238139915174444
